Date,Open,High,Low,Close,Volume,Name,Market_Cap
2021-04-28,1533.56,1557.19,1455.48,1466.5,6990382,ETH-USD,9558039569.383589
2021-04-29,1466.5,1489.4,1460.31,1476.34,3500423,ETH-USD,5627021358.492352
2021-04-30,1476.34,1506.52,1443.01,1455.84,4283559,ETH-USD,6754164291.0799
2021-05-01,1455.84,1501.06,1436.24,1495.44,2199613,ETH-USD,3335160294.5611362
2021-05-02,1495.44,1510.96,1480.91,1507.57,1710627,ETH-USD,2865015856.117927
2021-05-03,1507.57,1516.29,1228.97,1244.23,2832558,ETH-USD,3638596725.4599905
2021-05-04,1244.23,1259.56,1224.47,1226.0,4060460,ETH-USD,4553264681.993169
2021-05-05,1226.0,1227.16,1195.52,1211.96,6383359,ETH-USD,8460857350.997284
2021-05-06,1211.96,1225.73,1207.14,1214.4,4414761,ETH-USD,5552447368.5486555
2021-05-07,1214.4,1240.17,1153.09,1167.1,6661059,ETH-USD,6258874943.145086
2021-05-08,1167.1,1170.32,1138.76,1150.58,3893468,ETH-USD,5199452037.056925
2021-05-09,1150.58,1188.31,1145.43,1181.73,7315877,ETH-USD,8803234104.011402
2021-05-10,1181.73,1230.76,1171.4,1214.37,3563836,ETH-USD,4965955844.064528
2021-05-11,1214.37,1219.55,1196.95,1215.78,4032341,ETH-USD,5652977226.2664995
2021-05-12,1215.78,1233.57,1200.52,1226.16,4263148,ETH-USD,5112231199.422876
2021-05-13,1226.16,1289.96,1208.73,1265.58,2163438,ETH-USD,2746393103.992801
2021-05-14,1265.58,1272.55,1218.57,1225.02,1810260,ETH-USD,2142875318.6867836
2021-05-15,1225.02,1239.18,1122.94,1125.35,1483399,ETH-USD,1635580117.2636583
2021-05-16,1125.35,1144.16,1120.24,1138.01,5449094,ETH-USD,7181265990.465465
2021-05-17,1138.01,1154.26,1119.77,1147.4,4118915,ETH-USD,5270755479.265269
2021-05-18,1147.4,1158.81,1102.41,1115.28,4067529,ETH-USD,3858737133.459627
2021-05-19,1115.28,1117.56,1109.55,1115.55,4962565,ETH-USD,5780254468.858641
2021-05-20,1115.55,1151.93,1105.45,1150.54,3009289,ETH-USD,4149099851.61508
2021-05-21,1150.54,1246.02,1141.09,1245.23,2560473,ETH-USD,3310238487.386288
2021-05-22,1245.23,1255.52,1162.18,1164.67,6030967,ETH-USD,7827281127.548878
2021-05-23,1164.67,1170.39,1141.07,1164.09,4211220,ETH-USD,5429840558.747342
2021-05-24,1164.09,1170.19,1149.06,1165.56,1793524,ETH-USD,1965297753.4664721
2021-05-25,1165.56,1178.15,1116.71,1131.44,1715945,ETH-USD,1841967552.8414075
2021-05-26,1131.44,1152.24,1129.67,1151.33,5113805,ETH-USD,6415392958.494685
2021-05-27,1151.33,1210.35,1128.21,1205.04,4344898,ETH-USD,5235741395.989487
2021-05-28,1205.04,1253.16,1191.77,1234.81,1606416,ETH-USD,2039612687.791893
2021-05-29,1234.81,1253.66,1225.77,1240.89,5873759,ETH-USD,7909410425.854179
2021-05-30,1240.89,1276.16,1235.32,1271.28,2174370,ETH-USD,3071145923.879303
2021-05-31,1271.28,1298.23,1269.47,1287.69,2482403,ETH-USD,2904420627.3509703
2021-06-01,1287.69,1302.76,1286.96,1296.12,5163076,ETH-USD,5746508394.785418
2021-06-02,1296.12,1331.43,1284.72,1326.03,2534480,ETH-USD,3080902184.17187
2021-06-03,1326.03,1348.31,1272.63,1283.66,6353244,ETH-USD,8179996431.281096
2021-06-04,1283.66,1297.1,1231.99,1232.2,3809553,ETH-USD,4397727459.116506
2021-06-05,1232.2,1276.68,1225.99,1266.44,4724758,ETH-USD,6147245298.909482
2021-06-06,1266.44,1271.19,1216.93,1223.15,3960375,ETH-USD,3978904169.6254616
2021-06-07,1223.15,1227.83,1163.36,1173.65,1880686,ETH-USD,2215875829.0998244
2021-06-08,1173.65,1180.56,1149.97,1164.1,3062062,ETH-USD,3376316805.6740522
2021-06-09,1164.1,1246.79,1163.71,1239.79,5925152,ETH-USD,7447808216.868652
2021-06-10,1239.79,1295.28,1237.81,1287.04,1996218,ETH-USD,2489601108.1775093
2021-06-11,1287.04,1320.36,1265.04,1305.71,1917118,ETH-USD,2287149791.096756
2021-06-12,1305.71,1306.49,1297.25,1298.79,2141359,ETH-USD,3230733683.1693296
2021-06-13,1298.79,1304.17,1258.45,1267.23,3477917,ETH-USD,3851584035.597591
2021-06-14,1267.23,1269.69,1209.08,1211.44,3022042,ETH-USD,3926615946.037948
2021-06-15,1211.44,1254.12,1199.66,1249.1,1528887,ETH-USD,2234115917.881947
2021-06-16,1249.1,1262.53,1176.42,1180.49,3195013,ETH-USD,3830021195.653578
2021-06-17,1180.49,1263.1,1180.2,1243.58,3657535,ETH-USD,5233265550.43404
2021-06-18,1243.58,1247.63,1193.26,1197.77,1404639,ETH-USD,1429969335.6550372
2021-06-19,1197.77,1262.81,1193.2,1259.42,5455163,ETH-USD,6853272077.9552
2021-06-20,1259.42,1313.98,1247.33,1313.6,2340369,ETH-USD,3021461696.4447026
2021-06-21,1313.6,1317.02,1258.48,1281.51,7026300,ETH-USD,7232660554.713653
2021-06-22,1281.51,1293.2,1223.83,1228.26,1446755,ETH-USD,1736658812.086646
2021-06-23,1228.26,1231.11,1183.42,1203.89,4937719,ETH-USD,5633051025.675653
2021-06-24,1203.89,1229.2,1160.13,1163.64,3707597,ETH-USD,4607333788.686644
2021-06-25,1163.64,1174.52,1142.29,1170.24,2183875,ETH-USD,3003746261.0630937
2021-06-26,1170.24,1178.15,1144.52,1154.24,9195434,ETH-USD,8855215836.63047
2021-06-27,1154.24,1173.58,1109.9,1122.99,2701724,ETH-USD,2824633754.1930904
2021-06-28,1122.99,1133.76,1060.37,1081.08,2089162,ETH-USD,2208018191.9381084
2021-06-29,1081.08,1087.99,1013.28,1024.73,3595945,ETH-USD,3618818248.677403
2021-06-30,1024.73,1030.78,942.07,945.05,3015843,ETH-USD,3163418966.5785356
2021-07-01,945.05,953.3,898.5,901.28,5646236,ETH-USD,4973619431.590372
2021-07-02,901.28,903.93,877.27,890.69,3647757,ETH-USD,2634515597.9367685
2021-07-03,890.69,897.97,882.07,897.7,3592726,ETH-USD,3496240391.0781627
2021-07-04,897.7,902.59,831.34,839.6,3448091,ETH-USD,3340652638.7611446
2021-07-05,839.6,846.36,799.48,800.12,3536758,ETH-USD,2845570004.5562425
2021-07-06,800.12,802.62,788.18,788.28,4275047,ETH-USD,3479266196.73953
2021-07-07,788.28,796.07,777.5,785.73,3333150,ETH-USD,2265854102.091331
2021-07-08,785.73,788.06,753.37,760.25,498874,ETH-USD,336888829.85425466
2021-07-09,760.25,764.81,751.83,755.02,1859756,ETH-USD,1255408376.466602
2021-07-10,755.02,777.99,742.95,773.61,2256684,ETH-USD,1697429230.4946358
2021-07-11,773.61,820.63,762.41,820.35,1820064,ETH-USD,1748793156.328805
2021-07-12,820.35,850.81,818.1,837.83,2719179,ETH-USD,2298061848.6690736
2021-07-13,837.83,843.3,791.32,796.63,9218898,ETH-USD,6439550510.331507
2021-07-14,796.63,806.38,756.12,770.53,2736138,ETH-USD,1911015729.455333
2021-07-15,770.53,771.44,754.54,756.02,5593312,ETH-USD,4032471534.2025046
2021-07-16,756.02,785.92,754.88,782.08,7274273,ETH-USD,5969554680.14677
2021-07-17,782.08,791.06,752.38,760.94,1747482,ETH-USD,1297833092.009803
2021-07-18,760.94,763.61,728.21,735.82,1381871,ETH-USD,973063128.3336376
2021-07-19,735.82,740.52,722.73,739.91,3546376,ETH-USD,2691938180.9603224
2021-07-20,739.91,740.69,716.56,729.4,4526096,ETH-USD,2960418815.273643
2021-07-21,729.4,758.97,677.52,683.6,6488685,ETH-USD,3688527448.718603
2021-07-22,683.6,757.12,667.31,743.97,9566223,ETH-USD,5763088844.93716
2021-07-23,743.97,745.36,738.25,742.6,4651360,ETH-USD,3110429652.980487
2021-07-24,742.6,746.05,719.88,721.9,3017592,ETH-USD,1822529354.4314642
2021-07-25,721.9,727.57,706.61,711.09,3849627,ETH-USD,2558228762.3635025
2021-07-26,711.09,730.04,709.44,728.77,3701846,ETH-USD,2992321730.232961
2021-07-27,728.77,737.32,711.63,713.08,4097588,ETH-USD,3174704909.2975197
2021-07-28,713.08,767.97,709.8,761.77,6299440,ETH-USD,5011648845.233229
2021-07-29,761.77,779.45,703.43,720.36,1404345,ETH-USD,1154274451.8389056
2021-07-30,720.36,724.85,669.0,671.98,2200836,ETH-USD,1349996149.7318144
2021-07-31,671.98,707.41,671.23,702.12,3061941,ETH-USD,2480973141.59859
2021-08-01,702.12,733.12,701.64,733.03,2848141,ETH-USD,2003626508.993602
2021-08-02,733.03,797.78,728.13,795.42,1627118,ETH-USD,1242934979.6569223
2021-08-03,795.42,817.81,790.39,817.8,3108973,ETH-USD,2446260024.4683666
2021-08-04,817.8,828.09,807.17,813.04,1067305,ETH-USD,728258337.6845031
2021-08-05,813.04,860.6,810.41,851.35,4201268,ETH-USD,4257033674.9084573
2021-08-06,851.35,853.99,794.0,809.07,5610569,ETH-USD,3882966360.9834237
2021-08-07,809.07,837.85,807.64,831.49,3515171,ETH-USD,2736803973.218727
2021-08-08,831.49,833.45,813.34,819.57,4291076,ETH-USD,3262640618.2037272
2021-08-09,819.57,848.31,819.08,844.81,3154681,ETH-USD,2211696287.939733
2021-08-10,844.81,851.62,844.5,847.65,3821182,ETH-USD,2788489680.282004
2021-08-11,847.65,857.95,798.17,803.76,3528308,ETH-USD,2319616003.0572176
2021-08-12,803.76,885.21,797.28,879.69,7561652,ETH-USD,6099547027.023458
2021-08-13,879.69,891.25,855.45,864.67,4981513,ETH-USD,4939094903.70931
2021-08-14,864.67,867.81,815.93,839.16,2882660,ETH-USD,2263656411.1802382
2021-08-15,839.16,851.7,767.95,772.3,3933949,ETH-USD,2580870706.3237915
2021-08-16,772.3,787.83,770.4,783.26,1247947,ETH-USD,1034431344.6887114
2021-08-17,783.26,846.65,772.7,843.0,5150564,ETH-USD,5204407107.815051
2021-08-18,843.0,852.95,804.75,808.18,3988073,ETH-USD,2877984011.332841
2021-08-19,808.18,810.66,790.02,793.44,4528624,ETH-USD,3276373997.0929165
2021-08-20,793.44,804.07,775.25,778.58,3976507,ETH-USD,3680369651.5454946
2021-08-21,778.58,787.13,777.32,780.17,2018270,ETH-USD,1372274971.5764663
2021-08-22,780.17,792.34,761.4,767.23,2292130,ETH-USD,1766479282.6938202
2021-08-23,767.23,780.55,758.18,772.34,5472205,ETH-USD,3786268827.091929
2021-08-24,772.34,833.33,765.93,829.23,3938935,ETH-USD,3831156543.8175273
2021-08-25,829.23,846.54,820.11,837.89,4174175,ETH-USD,4171147292.0564046
2021-08-26,837.89,849.09,833.4,834.48,1516225,ETH-USD,1424529205.9686487
2021-08-27,834.48,842.8,814.33,825.5,1577121,ETH-USD,1205459213.738186
2021-08-28,825.5,843.14,821.79,838.28,2668280,ETH-USD,2150415394.18028
2021-08-29,838.28,856.3,832.29,842.69,2218389,ETH-USD,1676719258.002404
2021-08-30,842.69,863.53,830.81,861.57,2800040,ETH-USD,2789501032.0777154
2021-08-31,861.57,869.08,841.33,841.82,2454032,ETH-USD,2408419839.084045
2021-09-01,841.82,870.36,833.95,864.49,3398323,ETH-USD,2842479015.5391173
2021-09-02,864.49,920.32,856.46,916.24,3658176,ETH-USD,3561632140.6440125
2021-09-03,916.24,925.09,889.89,895.35,2769195,ETH-USD,2147707932.949767
2021-09-04,895.35,913.0,894.57,908.63,1946095,ETH-USD,1722259673.6040554
2021-09-05,908.63,960.15,905.05,954.64,3815275,ETH-USD,3833793287.5530376
2021-09-06,954.64,1027.2,938.87,1012.88,1980674,ETH-USD,1914224059.5311897
2021-09-07,1012.88,1066.39,1009.61,1061.83,6374302,ETH-USD,6382894315.23982
2021-09-08,1061.83,1110.68,1055.82,1106.6,2564608,ETH-USD,2271530224.3484826
2021-09-09,1106.6,1111.53,1071.7,1094.29,6021833,ETH-USD,7391704367.487702
2021-09-10,1094.29,1096.01,1054.43,1077.23,3252323,ETH-USD,4049117620.027191
2021-09-11,1077.23,1079.15,1053.77,1061.45,3926673,ETH-USD,4950650465.878037
2021-09-12,1061.45,1079.99,1019.3,1027.25,4659730,ETH-USD,5206542848.376949
2021-09-13,1027.25,1052.68,1022.72,1043.98,4660459,ETH-USD,4960384140.64459
2021-09-14,1043.98,1066.64,1027.92,1057.13,3995649,ETH-USD,3834110895.493812
2021-09-15,1057.13,1110.28,1053.45,1097.96,7518234,ETH-USD,9903351191.201382
2021-09-16,1097.96,1143.61,1079.42,1138.78,3479760,ETH-USD,4104945868.6716814
2021-09-17,1138.78,1178.46,1123.77,1167.24,2439293,ETH-USD,3053556035.862692
2021-09-18,1167.24,1262.91,1164.58,1260.83,4046638,ETH-USD,5474386029.2934065
2021-09-19,1260.83,1270.66,1217.18,1230.76,2624924,ETH-USD,3676806749.7615695
2021-09-20,1230.76,1239.05,1211.54,1217.27,2105171,ETH-USD,2059963792.810813
2021-09-21,1217.27,1233.07,1214.15,1230.29,2526080,ETH-USD,2760043112.99355
2021-09-22,1230.29,1231.91,1206.55,1209.66,1935117,ETH-USD,2495828652.037125
2021-09-23,1209.66,1219.62,1186.96,1217.53,1766506,ETH-USD,2490721728.900614
2021-09-24,1217.53,1221.78,1134.68,1138.25,5185148,ETH-USD,6339542115.25721
2021-09-25,1138.25,1151.66,1121.88,1128.25,5558710,ETH-USD,6054594847.252496
2021-09-26,1128.25,1144.17,1036.19,1039.25,3181924,ETH-USD,3123690398.577966
2021-09-27,1039.25,1071.24,1038.93,1062.52,3796190,ETH-USD,4417435761.231946
2021-09-28,1062.52,1075.22,1050.16,1067.06,5261311,ETH-USD,6155870868.4505
2021-09-29,1067.06,1135.13,1062.39,1133.67,2783490,ETH-USD,3290690237.647058
2021-09-30,1133.67,1141.18,1082.4,1095.73,1970332,ETH-USD,1978866818.0163255
2021-10-01,1095.73,1150.79,1072.88,1144.09,3481713,ETH-USD,4660816521.617785
2021-10-02,1144.09,1147.31,1131.05,1141.94,2314095,ETH-USD,2697395939.3525805
2021-10-03,1141.94,1149.57,1099.45,1106.32,9405048,ETH-USD,11614021042.218292
2021-10-04,1106.32,1184.6,1094.12,1176.28,4721382,ETH-USD,4919012483.296181
2021-10-05,1176.28,1201.6,1172.89,1192.0,4216065,ETH-USD,4712037186.528614
2021-10-06,1192.0,1195.07,1050.94,1065.82,3920840,ETH-USD,4805043276.902833
2021-10-07,1065.82,1068.8,1050.81,1051.03,3181173,ETH-USD,2741819913.911063
2021-10-08,1051.03,1131.47,1035.18,1108.74,2562647,ETH-USD,2855305877.821098
2021-10-09,1108.74,1149.13,1100.93,1148.6,8626466,ETH-USD,9835851379.339914
2021-10-10,1148.6,1149.11,1121.28,1144.17,4642640,ETH-USD,5845780240.018711
2021-10-11,1144.17,1179.03,1143.0,1172.62,2254781,ETH-USD,2413332034.920391
2021-10-12,1172.62,1226.07,1164.27,1215.7,5687880,ETH-USD,6137721996.255848
2021-10-13,1215.7,1254.1,1206.99,1248.94,2832217,ETH-USD,4140207709.2117276
2021-10-14,1248.94,1254.37,1220.48,1242.86,2347549,ETH-USD,3001364926.4842157
2021-10-15,1242.86,1290.58,1235.45,1284.61,3820933,ETH-USD,4132270669.7314463
2021-10-16,1284.61,1300.16,1233.03,1247.83,2863051,ETH-USD,3133937212.472472
2021-10-17,1247.83,1256.56,1224.41,1229.89,2054319,ETH-USD,3030717249.068106
2021-10-18,1229.89,1231.14,1135.73,1151.45,3926393,ETH-USD,3970579022.866253
2021-10-19,1151.45,1192.98,1146.3,1178.78,2790931,ETH-USD,3435274717.236001
2021-10-20,1178.78,1185.86,1003.0,1007.74,3442439,ETH-USD,3358250533.259504
2021-10-21,1007.74,1012.95,965.27,967.2,3373349,ETH-USD,3765941305.793354
2021-10-22,967.2,982.33,946.48,950.33,2141942,ETH-USD,2243315289.76382
2021-10-23,950.33,957.49,763.28,767.46,4102316,ETH-USD,3270458729.836681
2021-10-24,767.46,779.16,706.15,711.44,2394600,ETH-USD,1370209412.0569284
2021-10-25,711.44,766.26,696.79,755.59,4873147,ETH-USD,4241478888.5841
2021-10-26,755.59,882.26,752.71,879.52,4005787,ETH-USD,3445191424.35362
2021-10-27,879.52,891.14,808.7,810.59,6398602,ETH-USD,6082018445.015799
2021-10-28,810.59,823.57,800.29,813.76,2890548,ETH-USD,2348015064.873972
2021-10-29,813.76,827.21,808.89,821.94,2230505,ETH-USD,1975773189.1189349
2021-10-30,821.94,831.82,820.45,820.48,4201532,ETH-USD,2853366651.44698
2021-10-31,820.48,847.33,814.45,838.73,5202627,ETH-USD,4791496781.485561
2021-11-01,838.73,877.77,838.51,865.5,5769266,ETH-USD,4669725974.2099695
2021-11-02,865.5,903.16,864.39,886.14,1732268,ETH-USD,1443764499.7651534
2021-11-03,886.14,892.4,857.71,876.4,1089538,ETH-USD,809217297.4955132
2021-11-04,876.4,905.72,870.87,901.62,2511797,ETH-USD,1944783284.4736934
2021-11-05,901.62,1000.08,898.78,998.11,3639989,ETH-USD,3176440727.471936
2021-11-06,998.11,1053.49,983.92,1046.41,3554796,ETH-USD,3464160385.6970615
2021-11-07,1046.41,1055.39,961.96,974.68,3497601,ETH-USD,3943538460.4906707
2021-11-08,974.68,977.42,971.9,973.72,2855297,ETH-USD,2633751489.6277175
2021-11-09,973.72,974.82,949.4,958.26,3739221,ETH-USD,3904715641.7014184
2021-11-10,958.26,970.7,944.33,966.94,2350766,ETH-USD,1893675415.5959964
2021-11-11,966.94,1045.24,964.2,1035.14,3257493,ETH-USD,3494833954.4151382
2021-11-12,1035.14,1049.47,1011.36,1019.1,4787648,ETH-USD,4843750336.788399
2021-11-13,1019.1,1021.46,857.08,871.95,1697903,ETH-USD,1763530640.0497136
2021-11-14,871.95,874.35,865.17,865.49,8468530,ETH-USD,8344430002.760319
2021-11-15,865.49,888.17,855.75,887.39,1884421,ETH-USD,1642002593.9439747
2021-11-16,887.39,903.59,875.45,878.31,4724342,ETH-USD,4606111828.596835
2021-11-17,878.31,1065.47,868.53,1056.77,6404486,ETH-USD,5937054719.011648
2021-11-18,1056.77,1120.93,1043.19,1108.26,2770359,ETH-USD,3146834008.805932
2021-11-19,1108.26,1131.5,1093.62,1130.75,3964543,ETH-USD,3720129712.3348594
2021-11-20,1130.75,1170.06,1129.59,1162.46,3308448,ETH-USD,3612242368.6099815
2021-11-21,1162.46,1165.95,1110.74,1127.21,3273050,ETH-USD,3284851452.762086
2021-11-22,1127.21,1159.41,1112.9,1148.71,1754026,ETH-USD,2191296889.688393
2021-11-23,1148.71,1217.33,1142.31,1215.59,1894064,ETH-USD,2293279159.900471
2021-11-24,1215.59,1223.18,1177.38,1194.83,3591106,ETH-USD,4721674567.812869
2021-11-25,1194.83,1232.97,1176.63,1224.99,2957286,ETH-USD,3644809758.1580257
2021-11-26,1224.99,1305.67,1211.82,1287.12,3868167,ETH-USD,4155271414.2690525
2021-11-27,1287.12,1300.6,1243.16,1263.93,1700698,ETH-USD,2351938280.6527753
2021-11-28,1263.93,1294.18,1262.05,1290.94,2811232,ETH-USD,4112865010.607244
2021-11-29,1290.94,1343.94,1290.58,1343.08,13011475,ETH-USD,20296208045.234306
2021-11-30,1343.08,1352.72,1170.92,1174.47,7229643,ETH-USD,8735512223.102772
2021-12-01,1174.47,1197.59,1172.92,1195.61,3522587,ETH-USD,4638844364.276251
2021-12-02,1195.61,1278.55,1177.11,1257.43,3619954,ETH-USD,5010744830.784881
2021-12-03,1257.43,1290.4,1254.05,1269.13,3907134,ETH-USD,4275852880.9498262
2021-12-04,1269.13,1351.72,1268.47,1346.71,3943896,ETH-USD,4597916441.602984
2021-12-05,1346.71,1362.65,1339.72,1341.81,6129001,ETH-USD,6812347544.649704
2021-12-06,1341.81,1350.14,1254.59,1256.56,5326757,ETH-USD,6211234482.586199
2021-12-07,1256.56,1259.14,1141.09,1148.71,2533427,ETH-USD,2879335092.8454256
2021-12-08,1148.71,1189.02,1147.4,1186.54,3271966,ETH-USD,4655517763.079538
2021-12-09,1186.54,1199.69,1127.18,1133.68,5153186,ETH-USD,5680807382.291062
2021-12-10,1133.68,1139.8,1096.12,1114.94,2420842,ETH-USD,2943353546.6980724
2021-12-11,1114.94,1148.2,1106.89,1140.75,5344214,ETH-USD,6568023310.514615
2021-12-12,1140.75,1148.74,1081.05,1104.98,5538921,ETH-USD,5396921821.205893
2021-12-13,1104.98,1167.35,1091.48,1153.86,1846758,ETH-USD,1754589308.6635654
2021-12-14,1153.86,1160.9,1094.04,1098.78,2901380,ETH-USD,3246645726.9188323
2021-12-15,1098.78,1115.28,1097.89,1112.48,3035811,ETH-USD,3647874171.1874976
2021-12-16,1112.48,1127.04,1083.75,1091.24,2371632,ETH-USD,3103813883.8383455
2021-12-17,1091.24,1097.7,1049.86,1066.46,3698231,ETH-USD,3720959355.558374
2021-12-18,1066.46,1225.26,1053.29,1219.89,5408871,ETH-USD,7644349088.470304
2021-12-19,1219.89,1222.45,1117.78,1137.09,1702186,ETH-USD,1844128959.3923872
2021-12-20,1137.09,1149.01,1085.12,1094.19,3765809,ETH-USD,4432699726.840609
2021-12-21,1094.19,1116.84,1069.79,1074.17,2923603,ETH-USD,3263869868.4992085
2021-12-22,1074.17,1082.19,1023.54,1024.8,3865240,ETH-USD,3252820037.4601393
2021-12-23,1024.8,1038.68,938.39,939.95,1641216,ETH-USD,1282499490.3631546
2021-12-24,939.95,960.9,926.23,953.72,5132081,ETH-USD,3956307135.121388
2021-12-25,953.72,1011.75,950.0,1007.96,3229505,ETH-USD,3087026891.915373
2021-12-26,1007.96,1023.9,976.03,985.58,1609067,ETH-USD,1741787092.5797262
2021-12-27,985.58,1048.47,979.35,1044.33,6508242,ETH-USD,5907072147.554813
2021-12-28,1044.33,1131.42,1037.04,1121.44,3781839,ETH-USD,4420678971.914035
2021-12-29,1121.44,1151.75,1114.71,1148.4,8929090,ETH-USD,9388008875.987806
2021-12-30,1148.4,1149.04,1050.4,1054.71,1926545,ETH-USD,2273335499.5803547
2021-12-31,1054.71,1072.49,1043.39,1063.03,2713181,ETH-USD,3228445608.043468
2022-01-01,1063.03,1139.96,1050.76,1128.18,4694619,ETH-USD,5879854713.121993
2022-01-02,1128.18,1130.81,1012.4,1013.31,10578785,ETH-USD,10826070649.208883
2022-01-03,1013.31,1031.23,1000.1,1005.72,5742701,ETH-USD,5277851019.33479
2022-01-04,1005.72,1123.02,1002.79,1111.32,2032528,ETH-USD,2538376540.0306993
2022-01-05,1111.32,1233.72,1105.39,1224.69,4044040,ETH-USD,4330836033.000891
2022-01-06,1224.69,1285.0,1208.78,1271.93,3415528,ETH-USD,3978972531.033094
2022-01-07,1271.93,1330.57,1260.57,1327.81,8703902,ETH-USD,10096065374.29151
2022-01-08,1327.81,1349.4,1296.4,1296.73,2454406,ETH-USD,3404485495.235036
2022-01-09,1296.73,1299.0,1249.72,1257.98,1288722,ETH-USD,1741955835.5142052
2022-01-10,1257.98,1261.42,1228.89,1233.1,2779168,ETH-USD,3636052274.5891466
2022-01-11,1233.1,1298.91,1223.48,1286.07,1888333,ETH-USD,2346542726.7355886
2022-01-12,1286.07,1289.62,1269.32,1278.43,3501181,ETH-USD,3760158626.004776
2022-01-13,1278.43,1278.87,1183.59,1191.27,3943517,ETH-USD,5470429416.642111
2022-01-14,1191.27,1289.48,1190.58,1258.92,1762460,ETH-USD,2225657516.453429
2022-01-15,1258.92,1303.68,1246.55,1286.4,2779451,ETH-USD,3442437929.2100697
2022-01-16,1286.4,1368.46,1280.75,1356.1,2775603,ETH-USD,3897729818.0363326
2022-01-17,1356.1,1415.3,1342.02,1413.19,2704895,ETH-USD,3352803385.4671373
2022-01-18,1413.19,1507.03,1399.86,1497.29,4754733,ETH-USD,6072828597.613129
2022-01-19,1497.29,1505.18,1492.31,1501.16,2534333,ETH-USD,3660669901.149203
2022-01-20,1501.16,1516.45,1475.59,1483.39,3822460,ETH-USD,5051513766.998018
2022-01-21,1483.39,1531.53,1473.83,1522.28,3214116,ETH-USD,4392331510.666517
2022-01-22,1522.28,1548.16,1419.04,1431.82,8788344,ETH-USD,14558966820.722706
2022-01-23,1431.82,1432.55,1366.69,1382.51,3982879,ETH-USD,5574118611.051822
2022-01-24,1382.51,1485.99,1373.05,1485.18,1882120,ETH-USD,2776803497.8837585
2022-01-25,1485.18,1504.85,1454.1,1455.12,3315030,ETH-USD,5189368576.747906
2022-01-26,1455.12,1474.75,1432.93,1464.1,3928358,ETH-USD,6790342154.269591
2022-01-27,1464.1,1542.74,1459.98,1510.51,2375915,ETH-USD,3032139922.859135
2022-01-28,1510.51,1547.68,1497.44,1541.07,4567592,ETH-USD,7978076129.361403
